pcomp_rep_old_perc,pcomp_rep_evang_perc,pcomp_rep_rich_perc,pcomp_rep_south_perc,pcomp_dem_black_perc,pcomp_dem_aa_perc,pcomp_dem_union_perc,pcomp_dem_lgb_perc,pcomp_rep_old_100,pcomp_rep_evang_100,pcomp_rep_rich_100,pcomp_rep_south_100,pcomp_dem_black_100,pcomp_dem_aa_100,pcomp_dem_union_100,pcomp_dem_lgb_100,num1,num2,num3,num4,bayes_lgb_br,bayes_union_br,bayes_lgb_comp_dem,bayes_lgb_comp_rep,bayes_lgb_comp_ind,bayes_union_comp_dem,bayes_union_comp_rep,bayes_union_comp_ind,pk1pk_gm,pk2pk_blm,pk3pk_firstamd,pk4pk_congress,pk5pk_eu,bayes_lgb_br_requiz,bayes_union_br_requiz,bayes_lgb_dem_requiz,bayes_union_dem_requiz,bayes_dem_union_dv,bayes_dem_lgb_dv,bayes_evang_br,bayes_rich_br,bayes_evang_comp_rep,bayes_evang_comp_dem,bayes_evang_comp_ind,bayes_rich_comp_rep,bayes_rich_comp_dem,bayes_rich_comp_ind,bayes_evang_br_requiz,bayes_rich_br_requiz,bayes_evang_rep_requiz,bayes_rich_rep_requiz,bayes_rep_evang_dv,bayes_rep_rich_dv,state,sexgender,age,race,religionrelig,polinterestpol_int,pid3pid,pid3_4_textotherpartypleasespeci,strdempid_dem,strreppid_rep,pidleanpid_ind,party,bayes_cond,num1_01,num2_01,num3_01,num4_01,num_index,pk1,pk2,pk3,pk4,pk5,pk_index,pid7,pid3,br_shown,responseid,study,timing_cond,timing_dem_aa_fast,q162_firstclickfirstclick,q162_lastclicklastclick,q162_pagesubmitpagesubmit,q162_clickcountclickcount,timing_dem_union_fast,q163_firstclickfirstclick,q163_lastclicklastclick,q163_pagesubmitpagesubmit,q163_clickcountclickcount,timing_dem_lgb_fast,q74_firstclickfirstclick,q74_lastclicklastclick,q74_pagesubmitpagesubmit,q74_clickcountclickcount,timing_rep_old_fast,q144_firstclickfirstclick,q144_lastclicklastclick,q144_pagesubmitpagesubmit,q144_clickcountclickcount,timing_rep_evang_fast,q146_firstclickfirstclick,q146_lastclicklastclick,q146_pagesubmitpagesubmit,q146_clickcountclickcount,timing_rep_south_fast,q148_firstclickfirstclick,q148_lastclicklastclick,q148_pagesubmitpagesubmit,q148_clickcountclickcount,timing_rep_rich_fast,q142_firstclickfirstclick,q142_lastclicklastclick,q142_pagesubmitpagesubmit,q142_clickcountclickcount
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,1,1 in 12,1,10,15,40,20,40,40,30,30,22,Mississippi,Freedom of the press,,Bulgaria,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,Female,40,White or Caucasian,Other,Some of the time,Democrat,,Strong Democrat,,,dem,control,0,0,1,0,0.25,0,0,1,0,0,0.200000003,1,Dem,0,R_2tyFdOnGqgoB2ue,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.01,10,15,50,40,10,50,40,10,50,,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wisconsin,Female,57,White or Caucasian,Non-Evangelical Protestant,Some of the time,Democrat,,Not very strong Democrat,,,dem,control,1,1,1,0,0.75,1,0,1,1,1,0.800000012,2,Dem,0,R_2uEP7jikTzCe02c,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,10,1 in 12,0.01,40,30,30,20,50,25,25,50,22,Illinois,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New York,Female,61,White or Caucasian,Catholic,Some of the time,Independent,,,,Closer to the Democratic Party,dem,control,0,1,1,0,0.5,0,0,1,1,1,0.600000024,3,Dem,0,R_2uJW4o0y0STlfdz,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,50,90,70,65,40,25,70,35,500,10,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,Female,25,White or Caucasian,Catholic,Only now and then,Republican,,,Not very strong Republican,,,,1,1,1,0,0.75,0,0,0,0,0,0,6,Rep,0,R_2uKcUp84luEHe7A,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,57,75,76,58,52,25,47,29,500,10,1 in 12,10,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maryland,Female,19,White or Caucasian,Catholic,Some of the time,Democrat,,Not very strong Democrat,,,,,1,1,1,0,0.75,0,0,0,0,0,0,2,Dem,0,R_2uKfPVmyPGu3jay,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,22,Mississippi,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,30,40,60,30,10,50,40,10,NA,NA,NA,NA,30,40,Minnesota,Female,34,White or Caucasian,Other,Hardly at all,Independent,,,,Neither,rep,control,0,1,1,1,0.75,0,0,1,1,1,0.600000024,4,Ind,0,R_2uPRQDda5AosjiX,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,100,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,50,Missouri,Equal protection under the law,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,10,15,70,20,10,70,20,10,19.10000038,2,NA,NA,20,2,Florida,Male,42,White or Caucasian,Non-Evangelical Protestant,Some of the time,Republican,,,Not very strong Republican,,rep,base_rate,1,0,1,0,0.5,1,1,0,1,1,0.800000012,6,Rep,0,R_2uUsTmWI11g6PW7,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,20,50,10,45,31,50,15,NA,NA,NA,NA,NA,NA,NA,NA,300,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Texas,Male,26,Asian or Pacific Islander,Catholic,Some of the time,Democrat,,Not very strong Democrat,,,,,0,1,1,1,0.75,0,0,0,0,0,0,2,Dem,1,R_2uVW6xaAnCkIWDW,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,100,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida,Female,55,White or Caucasian,Catholic,Most of the time,Democrat,,Not very strong Democrat,,,,,1,0,1,0,0.5,0,0,0,0,0,0,2,Dem,1,R_2uqt4qUk7bFMkMR,timing,slow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,50,0,24,30,21,500,10,1 in 12,0.10%,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,Male,24,White or Caucasian,Other,Some of the time,Republican,,,Not very strong Republican,,,,1,1,1,1,1,0,0,0,0,0,0,6,Rep,1,R_2us9aDKMgYzlVoQ,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,5,20,40,25,35,30,40,30,22,Mississippi,Freedom of the press,The Democratic Party controls 57% of seats and the Republican Party controls 43%,Bulgaria,NA,NA,63.09999847,41.90000153,30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,Male,21,White or Caucasian,Agnostic,Some of the time,Republican,,,Not very strong Republican,,dem,group_comp,1,1,1,1,1,0,0,1,0,0,0.200000003,6,Rep,0,R_2uxOsBMolNZBe5S,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,51,24,50,49,52,50,29,51,500,10,1 in 12,0.001,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Female,32,White or Caucasian,Other,Some of the time,Independent,,,,Closer to the Republican Party,,,1,1,1,0,0.75,0,0,0,0,0,0,5,Rep,1,R_2uxPGphGSBFudSE,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,0.01,1 in 12,0.001,NA,NA,NA,NA,NA,NA,NA,NA,22,Missouri,Right to vote,The Democratic Party controls 43% of seats and the Republican Party controls 57%,,NA,NA,NA,NA,NA,NA,20,10,30,40,30,80,10,10,19.10000038,2,NA,NA,20,80,Connecticut,Female,26,White or Caucasian,Agnostic,Some of the time,Independent,,,,Closer to the Republican Party,rep,base_rate,1,0,1,0,0.5,0,1,0,1,0,0.400000006,5,Rep,0,R_2v1yRFsiQxKVeON,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,10,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,50,Mississippi,Equal protection under the law,The Democratic Party controls 57% of seats and the Republican Party controls 43%,Russia,NA,NA,NA,NA,NA,NA,60,20,70,20,10,70,20,10,NA,NA,NA,NA,80,30,Texas,Male,38,White or Caucasian,Catholic,Only now and then,Democrat,,Not very strong Democrat,,,rep,control,0,1,1,0,0.5,1,0,0,0,1,0.400000006,2,Dem,0,R_2v2GKweqXErgRyq,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.01,35,15,75,5,20,80,10,10,50,,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Jersey,Female,28,White or Caucasian,Atheist,Most of the time,Democrat,,Strong Democrat,,,dem,control,1,1,1,0,0.75,1,0,1,1,1,0.800000012,1,Dem,0,R_2v2jwND8sxrdAkm,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,62,63,21,39,39,84,40,10,500,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Male,31,White or Caucasian,Atheist,Most of the time,Republican,,,Not very strong Republican,,,,1,1,1,1,1,0,0,0,0,0,0,6,Rep,0,R_2v5GFwQLFen7tKV,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,1 in 12,1%,60,40,60,20,20,45,45,10,22,Maryland,Equal protection under the law,,,NA,NA,63.09999847,NA,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida,Male,22,Black or African American,Catholic,Most of the time,Republican,,,Not very strong Republican,,dem,group_comp,0,1,1,0,0.5,0,0,0,0,0,0,6,Rep,0,R_2v6T2ccCnHdV14N,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,1/1000th,NA,NA,NA,NA,NA,NA,NA,NA,50,Missouri,Equal protection under the law,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Bulgaria,NA,NA,NA,NA,NA,NA,30,8,95,3,2,70,20,10,NA,NA,56.09999847,49.70000076,20,20,Indiana,Female,60,White or Caucasian,Agnostic,Most of the time,Democrat,,Not very strong Democrat,,,rep,group_comp,1,1,1,0,0.75,1,1,0,1,0,0.600000024,2,Dem,0,R_2v7JObZIBjqBGVa,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Female,45,White or Caucasian,Other,Some of the time,Independent,,,,Closer to the Republican Party,,,1,1,1,0,0.75,0,0,0,0,0,0,5,Rep,1,R_2v7wlWBPnzcWrk6,timing,slow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.01,8,22,45,30,25,40,35,25,22,Missouri,Equal protection under the law,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,63.09999847,41.90000153,22,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Texas,Male,61,White or Caucasian,Catholic,Most of the time,Democrat,,Strong Democrat,,,dem,group_comp,1,1,1,0,0.75,0,1,0,1,1,0.600000024,1,Dem,0,R_2vZnMo1AEhAMUlg,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.01,NA,NA,NA,NA,NA,NA,NA,NA,36,Missouri,Equal protection under the law,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,6,5,80,10,10,60,30,10,19.10000038,2,NA,NA,68,6,Texas,Male,36,White or Caucasian,Agnostic,Most of the time,Republican,,,Not very strong Republican,,rep,base_rate,1,1,1,0,0.75,0,1,0,1,1,0.600000024,6,Rep,0,R_2w02nzQrwoukK2S,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,40,31,33,31,50,59,33,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana,Female,41,White or Caucasian,Catholic,Most of the time,Republican,,,Strong Republican,,,,1,1,1,0,0.75,0,0,0,0,0,0,7,Rep,0,R_2w183Ssbb9Q52YE,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,18,15,11,39,23,15,12,13,500,10,1 in 37,0.10%,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Jersey,Male,50,White or Caucasian,Catholic,Some of the time,Independent,,,,Neither,,,1,1,0,1,0.75,0,0,0,0,0,0,4,Ind,0,R_2w1cEMFQdU6nDKn,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,10,1 in 12,0.01,22,40,86,10,4,80,10,10,50,Missouri,Equal protection under the law,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,3.799999952,11.30000019,NA,NA,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,Male,49,White or Caucasian,Evangelical Protestant,Some of the time,Independent,,,,Closer to the Republican Party,dem,base_rate,0,1,1,0,0.5,1,1,0,1,1,0.800000012,5,Rep,0,R_2wG2N7HLfO7fFDR,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,50,Mississippi,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Greece,NA,NA,NA,NA,NA,NA,10,10,95,5,0,70,25,5,NA,NA,NA,NA,50,20,Texas,Female,48,White or Caucasian,Non-Evangelical Protestant,Some of the time,Independent,,,,Closer to the Republican Party,rep,control,1,0,1,0,0.5,1,0,1,1,0,0.600000024,5,Rep,0,R_2wMEaGJaeyNTada,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.10%,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ohio,Female,19,Black or African American,Agnostic,Some of the time,Democrat,,Strong Democrat,,,,,1,1,1,1,1,0,0,0,0,0,0,1,Dem,0,R_2wRM6ule4K4VOWG,timing,fast,63,3.463999987,7.443999767,8.897999763,7,NA,NA,NA,NA,NA,67,2.394999981,2.394999981,3.413000107,1,NA,NA,NA,NA,NA,22,3.520999908,3.520999908,6.328999996,1,39,4.372000217,4.372000217,5.782999992,1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.001,NA,NA,NA,NA,NA,NA,NA,NA,50,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,33,1,75,5,20,50,30,20,NA,NA,56.09999847,49.70000076,33,5,Ohio,Male,27,White or Caucasian,Agnostic,Most of the time,Republican,,,Not very strong Republican,,rep,group_comp,1,1,1,0,0.75,1,1,1,1,1,1,6,Rep,0,R_2wTeTNZ7MNbJ5GW,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 37,10,25,50,25,25,50,25,50,25,Don't Know,Missouri,Right to bear arms,,,NA,NA,63.09999847,41.90000153,41.90000153,63.09999847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,Male,41,White or Caucasian,Other,Hardly at all,Republican,,,Not very strong Republican,,dem,group_comp,1,1,0,0,0.5,0,1,0,0,0,0.200000003,6,Rep,0,R_2waDAMXhqcsjuvk,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,Female,22,White or Caucasian,Agnostic,Some of the time,Republican,,,Not very strong Republican,,,,1,1,1,0,0.75,0,0,0,0,0,0,6,Rep,0,R_2wb5qdd4ve0EqqW,timing,fast,61,6.017000198,6.017000198,7.052999973,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4.488999844,4.849999905,5.525000095,2,50,7.705999851,7.705999851,9.013999939,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,40,1 in 12,50,50,50,50,40,10,60,30,10,22,Illinois,Right to vote,The Democratic Party controls 90% of seats and the Republican Party controls 10%,Germany,8.199999809,20.60000038,NA,NA,3.799999952,11.30000019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas,Male,22,Asian or Pacific Islander,Agnostic,Some of the time,Democrat,,Strong Democrat,,,dem,base_rate,0,0,1,0,0.25,0,0,0,0,0,0,1,Dem,0,R_2whk1rGLaqXQaYK,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,10,20,70,10,20,60,30,10,50,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,3.799999952,11.30000019,NA,NA,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oregon,Female,22,White or Caucasian,Agnostic,Most of the time,Democrat,,Strong Democrat,,,dem,base_rate,1,1,1,1,1,1,1,1,1,1,1,1,Dem,0,R_2wmNfgPRxMVedfW,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,20,40,40,40,20,40,40,20,50,Missouri,Right to bear arms,The Democratic Party controls 57% of seats and the Republican Party controls 43%,Bulgaria,NA,NA,63.09999847,41.90000153,41.90000153,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missouri,Female,62,White or Caucasian,Evangelical Protestant,Some of the time,Republican,,,Not very strong Republican,,dem,group_comp,1,1,1,1,1,1,1,0,0,0,0.400000006,6,Rep,0,R_2wnsd8SGogc0ug2,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,80,40,30,15,30,10,5,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.10%,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,Male,27,Hispanic or Latino,Agnostic,Some of the time,Independent,,,,Closer to the Democratic Party,,,1,1,1,1,1,0,0,0,0,0,0,3,Dem,0,R_2wso0F0QkAi3goD,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
